caldt,spindx,sprtrn
2009-01-23,831.95,0.005378
2009-01-26,836.57,0.005553
2009-01-27,845.71,0.010926
2009-01-28,874.09,0.033558
2009-01-29,845.14,-0.033120
2009-01-30,825.88,-0.022789
2009-02-02,825.44,-0.000533
2009-02-03,838.51,0.015834
2009-02-04,832.23,-0.007489
2009-02-05,845.85,0.016366
2009-02-06,868.60,0.026896
2009-02-09,869.89,0.001485
2009-02-10,827.16,-0.049121
2009-02-11,833.74,0.007955
2009-02-12,835.19,0.001739
2009-02-13,826.84,-0.009998
2009-02-17,789.17,-0.045559
2009-02-18,788.42,-0.000950
2009-02-19,778.94,-0.012024
2009-02-20,770.05,-0.011413
2009-02-23,743.33,-0.034699
2009-02-24,773.14,0.040103
2009-02-25,764.90,-0.010658
2009-02-26,752.83,-0.015780
2009-02-27,735.09,-0.023564
2009-03-02,700.82,-0.046620
2009-03-03,696.33,-0.006407
2009-03-04,712.87,0.023753
2009-03-05,682.55,-0.042532
2009-03-06,683.38,0.001216
2009-03-09,676.53,-0.010024
2009-03-10,719.60,0.063663
2009-03-11,721.36,0.002446
2009-03-12,750.74,0.040729
2009-03-13,756.55,0.007739
2009-03-16,753.89,-0.003516
2009-03-17,778.12,0.032140
2009-03-18,794.35,0.020858
2009-03-19,784.04,-0.012979
2009-03-20,768.54,-0.019769
2009-03-23,822.92,0.070758
2009-03-24,806.12,-0.020415
2009-03-25,813.88,0.009626
2009-03-26,832.86,0.023320
2009-03-27,815.94,-0.020316
2009-03-30,787.53,-0.034819
2009-03-31,797.87,0.013130
2009-04-01,811.08,0.016557
2009-04-02,834.38,0.028727
2009-04-03,842.50,0.009732
2009-04-06,835.48,-0.008332
2009-04-07,815.55,-0.023855
2009-04-08,825.16,0.011783
2009-04-09,856.56,0.038053
2009-04-13,858.73,0.002533
2009-04-14,841.50,-0.020065
2009-04-15,852.06,0.012549
2009-04-16,865.30,0.015539
2009-04-17,869.60,0.004969
2009-04-20,832.39,-0.042790
2009-04-21,850.08,0.021252
2009-04-22,843.55,-0.007682
2009-04-23,851.92,0.009922
2009-04-24,866.23,0.016797
2009-04-27,857.51,-0.010067
2009-04-28,855.16,-0.002740
2009-04-29,873.64,0.021610
2009-04-30,872.81,-0.000950
2009-05-01,877.52,0.005396
2009-05-04,907.24,0.033868
2009-05-05,903.80,-0.003792
2009-05-06,919.53,0.017404
2009-05-07,907.39,-0.013202
2009-05-08,929.23,0.024069
2009-05-11,909.24,-0.021512
2009-05-12,908.35,-0.000979
2009-05-13,883.92,-0.026895
2009-05-14,893.07,0.010352
2009-05-15,882.88,-0.011410
2009-05-18,909.71,0.030389
2009-05-19,908.13,-0.001737
2009-05-20,903.47,-0.005131
2009-05-21,888.33,-0.016758
2009-05-22,887.00,-0.001497
2009-05-26,910.33,0.026302
2009-05-27,893.06,-0.018971
2009-05-28,906.83,0.015419
2009-05-29,919.14,0.013575
2009-06-01,942.87,0.025818
2009-06-02,944.74,0.001983
2009-06-03,931.76,-0.013739
2009-06-04,942.46,0.011484
2009-06-05,940.09,-0.002515
2009-06-08,939.14,-0.001011
2009-06-09,942.43,0.003503
2009-06-10,939.15,-0.003480
2009-06-11,944.89,0.006112
2009-06-12,946.21,0.001397
2009-06-15,923.72,-0.023769
2009-06-16,911.97,-0.012720
2009-06-17,910.71,-0.001382
2009-06-18,918.37,0.008411
2009-06-19,921.23,0.003114
2009-06-22,893.04,-0.030600
2009-06-23,895.10,0.002307
2009-06-24,900.94,0.006524
2009-06-25,920.26,0.021444
2009-06-26,918.90,-0.001478
2009-06-29,927.23,0.009065
2009-06-30,919.32,-0.008531
2009-07-01,923.33,0.004362
2009-07-02,896.42,-0.029145
2009-07-06,898.72,0.002566
2009-07-07,881.03,-0.019684
2009-07-08,879.56,-0.001669
2009-07-09,882.68,0.003547
2009-07-10,879.13,-0.004022
2009-07-13,901.05,0.024934
2009-07-14,905.84,0.005316
2009-07-15,932.68,0.029630
2009-07-16,940.74,0.008642
2009-07-17,940.38,-0.000383
2009-07-20,951.13,0.011432
2009-07-21,954.58,0.003627
2009-07-22,954.07,-0.000534
2009-07-23,976.29,0.023290
2009-07-24,979.26,0.003042
2009-07-27,982.18,0.002982
2009-07-28,979.62,-0.002606
2009-07-29,975.15,-0.004563
2009-07-30,986.75,0.011896
2009-07-31,987.48,0.000740
2009-08-03,1002.63,0.015342
2009-08-04,1005.65,0.003012
2009-08-05,1002.72,-0.002914
2009-08-06,997.08,-0.005625
2009-08-07,1010.48,0.013439
2009-08-10,1007.10,-0.003345
2009-08-11,994.35,-0.012660
2009-08-12,1005.81,0.011525
2009-08-13,1012.73,0.006880
2009-08-14,1004.09,-0.008531
2009-08-17,979.73,-0.024261
2009-08-18,989.67,0.010146
2009-08-19,996.46,0.006861
2009-08-20,1007.37,0.010949
2009-08-21,1026.13,0.018623
2009-08-24,1025.57,-0.000546
2009-08-25,1028.00,0.002369
2009-08-26,1028.12,0.000117
2009-08-27,1030.98,0.002782
2009-08-28,1028.93,-0.001988
2009-08-31,1020.62,-0.008076
2009-09-01,998.04,-0.022124
2009-09-02,994.75,-0.003296
2009-09-03,1003.24,0.008535
2009-09-04,1016.40,0.013118
2009-09-08,1025.39,0.008845
2009-09-09,1033.37,0.007782
2009-09-10,1044.14,0.010422
2009-09-11,1042.73,-0.001350
2009-09-14,1049.34,0.006339
2009-09-15,1052.63,0.003135
2009-09-16,1068.76,0.015324
2009-09-17,1065.49,-0.003060
2009-09-18,1068.30,0.002637
2009-09-21,1064.66,-0.003407
2009-09-22,1071.66,0.006575
2009-09-23,1060.87,-0.010068
2009-09-24,1050.78,-0.009511
2009-09-25,1044.38,-0.006091
2009-09-28,1062.98,0.017810
2009-09-29,1060.61,-0.002230
2009-09-30,1057.08,-0.003328
2009-10-01,1029.85,-0.025760
2009-10-02,1025.21,-0.004506
2009-10-05,1040.46,0.014875
2009-10-06,1054.72,0.013705
2009-10-07,1057.58,0.002712
2009-10-08,1065.48,0.007470
2009-10-09,1071.49,0.005641
2009-10-12,1076.19,0.004386
2009-10-13,1073.19,-0.002788
2009-10-14,1092.02,0.017546
2009-10-15,1096.56,0.004157
2009-10-16,1087.68,-0.008098
2009-10-19,1097.91,0.009405
2009-10-20,1091.06,-0.006239
2009-10-21,1081.40,-0.008854
2009-10-22,1092.91,0.010644
2009-10-23,1079.60,-0.012179
2009-10-26,1066.95,-0.011717
2009-10-27,1063.41,-0.003318
2009-10-28,1042.63,-0.019541
2009-10-29,1066.11,0.022520
2009-10-30,1036.19,-0.028065
2009-11-02,1042.88,0.006456
2009-11-03,1045.41,0.002426
2009-11-04,1046.50,0.001043
2009-11-05,1066.63,0.019236
2009-11-06,1069.30,0.002503
2009-11-09,1093.08,0.022239
2009-11-10,1093.01,-0.000064
2009-11-11,1098.51,0.005032
2009-11-12,1087.24,-0.010259
2009-11-13,1093.48,0.005739
2009-11-16,1109.30,0.014468
2009-11-17,1110.32,0.000919
2009-11-18,1109.80,-0.000468
2009-11-19,1094.90,-0.013426
2009-11-20,1091.38,-0.003215
2009-11-23,1106.24,0.013616
2009-11-24,1105.65,-0.000533
2009-11-25,1110.63,0.004504
2009-11-27,1091.49,-0.017233
2009-11-30,1095.63,0.003793
2009-12-01,1108.86,0.012075
2009-12-02,1109.24,0.000343
2009-12-03,1099.92,-0.008402
2009-12-04,1105.98,0.005509
2009-12-07,1103.25,-0.002468
2009-12-08,1091.94,-0.010252
2009-12-09,1095.95,0.003672
2009-12-10,1102.35,0.005840
2009-12-11,1106.41,0.003683
2009-12-14,1114.11,0.006959
2009-12-15,1107.93,-0.005547
2009-12-16,1109.18,0.001128
2009-12-17,1096.08,-0.011811
2009-12-18,1102.47,0.005830
2009-12-21,1114.05,0.010504
2009-12-22,1118.02,0.003564
2009-12-23,1120.59,0.002299
2009-12-24,1126.48,0.005256
2009-12-28,1127.78,0.001154
2009-12-29,1126.20,-0.001401
2009-12-30,1126.42,0.000195
2009-12-31,1115.10,-0.010050
2010-01-04,1132.99,0.016043
2010-01-05,1136.52,0.003116
2010-01-06,1137.14,0.000546
2010-01-07,1141.69,0.004001
2010-01-08,1144.98,0.002882
2010-01-11,1146.98,0.001747
2010-01-12,1136.22,-0.009381
2010-01-13,1145.68,0.008326
2010-01-14,1148.46,0.002427
2010-01-15,1136.03,-0.010823
2010-01-19,1150.23,0.012500
2010-01-20,1138.04,-0.010598
2010-01-21,1116.48,-0.018945
2010-01-22,1091.76,-0.022141
2010-01-25,1096.78,0.004598
2010-01-26,1092.17,-0.004203
2010-01-27,1097.50,0.004880
2010-01-28,1084.53,-0.011818
2010-01-29,1073.87,-0.009829
2010-02-01,1089.19,0.014266
2010-02-02,1103.32,0.012973
2010-02-03,1097.28,-0.005474
2010-02-04,1063.11,-0.031141
2010-02-05,1066.19,0.002897
2010-02-08,1056.74,-0.008863
2010-02-09,1070.52,0.013040
2010-02-10,1068.13,-0.002233
2010-02-11,1078.47,0.009680
2010-02-12,1075.51,-0.002745
2010-02-16,1094.87,0.018001
2010-02-17,1099.51,0.004238
2010-02-18,1106.75,0.006585
2010-02-19,1109.17,0.002187
2010-02-22,1108.01,-0.001046
2010-02-23,1094.60,-0.012103
2010-02-24,1105.24,0.009720
2010-02-25,1102.94,-0.002081
2010-02-26,1104.49,0.001405
2010-03-01,1115.71,0.010159
2010-03-02,1118.31,0.002330
2010-03-03,1118.79,0.000429
2010-03-04,1122.97,0.003736
2010-03-05,1138.70,0.014008
2010-03-08,1138.50,-0.000176
2010-03-09,1140.45,0.001713
2010-03-10,1145.61,0.004525
2010-03-11,1150.24,0.004042
2010-03-12,1149.99,-0.000217
2010-03-15,1150.51,0.000452
2010-03-16,1159.46,0.007779
2010-03-17,1166.21,0.005822
2010-03-18,1165.83,-0.000326
2010-03-19,1159.90,-0.005087
2010-03-22,1165.81,0.005095
2010-03-23,1174.17,0.007171
2010-03-24,1167.72,-0.005493
2010-03-25,1165.73,-0.001704
2010-03-26,1166.59,0.000738
2010-03-29,1173.22,0.005683
2010-03-30,1173.27,0.000043
2010-03-31,1169.43,-0.003273
2010-04-01,1178.10,0.007414
2010-04-05,1187.44,0.007928
2010-04-06,1189.44,0.001684
2010-04-07,1182.45,-0.005877
2010-04-08,1186.44,0.003374
2010-04-09,1194.37,0.006684
2010-04-12,1196.48,0.001767
2010-04-13,1197.30,0.000685
2010-04-14,1210.65,0.011150
2010-04-15,1211.67,0.000843
2010-04-16,1192.13,-0.016127
2010-04-19,1197.52,0.004521
2010-04-20,1207.17,0.008058
2010-04-21,1205.94,-0.001019
2010-04-22,1208.67,0.002264
2010-04-23,1217.28,0.007124
2010-04-26,1212.05,-0.004296
2010-04-27,1183.71,-0.023382
2010-04-28,1191.36,0.006463
2010-04-29,1206.78,0.012943
2010-04-30,1186.69,-0.016648
2010-05-03,1202.26,0.013121
2010-05-04,1173.60,-0.023838
2010-05-05,1165.90,-0.006561
2010-05-06,1128.15,-0.032378
2010-05-07,1110.88,-0.015308
2010-05-10,1159.73,0.043974
2010-05-11,1155.79,-0.003397
2010-05-12,1171.67,0.013740
2010-05-13,1157.44,-0.012145
2010-05-14,1135.68,-0.018800
2010-05-17,1136.94,0.001109
2010-05-18,1120.80,-0.014196
2010-05-19,1115.05,-0.005130
2010-05-20,1071.59,-0.038976
2010-05-21,1087.69,0.015024
2010-05-24,1073.65,-0.012908
2010-05-25,1074.03,0.000354
2010-05-26,1067.95,-0.005661
2010-05-27,1103.06,0.032876
2010-05-28,1089.41,-0.012375
2010-06-01,1070.71,-0.017165
2010-06-02,1098.38,0.025843
2010-06-03,1102.83,0.004051
2010-06-04,1064.88,-0.034411
2010-06-07,1050.47,-0.013532
2010-06-08,1062.00,0.010976
2010-06-09,1055.69,-0.005942
2010-06-10,1086.84,0.029507
2010-06-11,1091.60,0.004380
2010-06-14,1089.63,-0.001805
2010-06-15,1115.23,0.023494
2010-06-16,1114.61,-0.000556
2010-06-17,1116.04,0.001283
2010-06-18,1117.51,0.001317
2010-06-21,1113.20,-0.003857
2010-06-22,1095.31,-0.016071
2010-06-23,1092.04,-0.002985
2010-06-24,1073.69,-0.016803
2010-06-25,1076.76,0.002859
2010-06-28,1074.57,-0.002034
2010-06-29,1041.24,-0.031017
2010-06-30,1030.71,-0.010113
2010-07-01,1027.37,-0.003240
2010-07-02,1022.58,-0.004662
2010-07-06,1028.06,0.005359
2010-07-07,1060.27,0.031331
2010-07-08,1070.25,0.009413
2010-07-09,1077.96,0.007204
2010-07-12,1078.75,0.000733
2010-07-13,1095.34,0.015379
2010-07-14,1095.17,-0.000155
2010-07-15,1096.48,0.001196
2010-07-16,1064.88,-0.028820
2010-07-19,1071.25,0.005982
2010-07-20,1083.48,0.011417
2010-07-21,1069.59,-0.012820
2010-07-22,1093.67,0.022513
2010-07-23,1102.66,0.008220
2010-07-26,1115.01,0.011200
2010-07-27,1113.84,-0.001049
2010-07-28,1106.13,-0.006922
2010-07-29,1101.53,-0.004159
2010-07-30,1101.60,0.000064
2010-08-02,1125.86,0.022023
2010-08-03,1120.46,-0.004796
2010-08-04,1127.24,0.006051
2010-08-05,1125.81,-0.001269
2010-08-06,1121.64,-0.003704
2010-08-09,1127.79,0.005483
2010-08-10,1121.06,-0.005967
2010-08-11,1089.47,-0.028179
2010-08-12,1083.61,-0.005379
2010-08-13,1079.25,-0.004024
2010-08-16,1079.38,0.000120
2010-08-17,1092.54,0.012192
2010-08-18,1094.16,0.001483
2010-08-19,1075.63,-0.016935
2010-08-20,1071.69,-0.003663
2010-08-23,1067.36,-0.004040
2010-08-24,1051.87,-0.014512
2010-08-25,1055.33,0.003289
2010-08-26,1047.22,-0.007685
2010-08-27,1064.59,0.016587
2010-08-30,1048.92,-0.014719
2010-08-31,1049.33,0.000391
2010-09-01,1080.29,0.029505
2010-09-02,1090.10,0.009081
2010-09-03,1104.51,0.013219
2010-09-07,1091.84,-0.011471
2010-09-08,1098.87,0.006439
2010-09-09,1104.18,0.004832
2010-09-10,1109.55,0.004863
2010-09-13,1121.90,0.011131
2010-09-14,1121.10,-0.000713
2010-09-15,1125.07,0.003541
2010-09-16,1124.66,-0.000364
2010-09-17,1125.59,0.000827
2010-09-20,1142.71,0.015210
2010-09-21,1139.78,-0.002564
2010-09-22,1134.28,-0.004825
2010-09-23,1124.83,-0.008331
2010-09-24,1148.67,0.021194
2010-09-27,1142.16,-0.005667
2010-09-28,1147.70,0.004850
2010-09-29,1144.73,-0.002588
2010-09-30,1141.20,-0.003084
2010-10-01,1146.24,0.004416
2010-10-04,1137.03,-0.008035
2010-10-05,1160.75,0.020861
2010-10-06,1159.97,-0.000672
2010-10-07,1158.06,-0.001647
2010-10-08,1165.15,0.006122
2010-10-11,1165.32,0.000146
2010-10-12,1169.77,0.003819
2010-10-13,1178.10,0.007121
2010-10-14,1173.81,-0.003641
2010-10-15,1176.19,0.002028
2010-10-18,1184.71,0.007244
2010-10-19,1165.90,-0.015877
2010-10-20,1178.17,0.010524
2010-10-21,1180.26,0.001774
2010-10-22,1183.08,0.002389
2010-10-25,1185.62,0.002147
2010-10-26,1185.64,0.000017
2010-10-27,1182.45,-0.002691
2010-10-28,1183.78,0.001125
2010-10-29,1183.26,-0.000439
2010-11-01,1184.38,0.000947
2010-11-02,1193.57,0.007759
2010-11-03,1197.96,0.003678
2010-11-04,1221.06,0.019283
2010-11-05,1225.85,0.003923
2010-11-08,1223.25,-0.002121
2010-11-09,1213.40,-0.008052
2010-11-10,1218.71,0.004376
2010-11-11,1213.54,-0.004242
2010-11-12,1199.21,-0.011808
2010-11-15,1197.75,-0.001217
2010-11-16,1178.34,-0.016205
2010-11-17,1178.59,0.000212
2010-11-18,1196.69,0.015357
2010-11-19,1199.73,0.002540
2010-11-22,1197.84,-0.001575
2010-11-23,1180.73,-0.014284
2010-11-24,1198.35,0.014923
2010-11-26,1189.40,-0.007469
2010-11-29,1187.76,-0.001379
2010-11-30,1180.55,-0.006070
2010-12-01,1206.07,0.021617
2010-12-02,1221.53,0.012818
2010-12-03,1224.71,0.002603
2010-12-06,1223.12,-0.001298
2010-12-07,1223.75,0.000515
2010-12-08,1228.28,0.003702
2010-12-09,1233.00,0.003843
2010-12-10,1240.40,0.006002
2010-12-13,1240.46,0.000048
2010-12-14,1241.59,0.000911
2010-12-15,1235.23,-0.005122
2010-12-16,1242.87,0.006185
2010-12-17,1243.91,0.000837
2010-12-20,1247.08,0.002548
2010-12-21,1254.60,0.006030
2010-12-22,1258.84,0.003380
2010-12-23,1256.77,-0.001644
2010-12-27,1257.54,0.000613
2010-12-28,1258.51,0.000771
2010-12-29,1259.78,0.001009
2010-12-30,1257.88,-0.001508
2010-12-31,1257.64,-0.000191
2011-01-03,1271.87,0.011315
2011-01-04,1270.20,-0.001313
2011-01-05,1276.56,0.005007
2011-01-06,1273.85,-0.002123
2011-01-07,1271.50,-0.001845
2011-01-10,1269.75,-0.001376
2011-01-11,1274.48,0.003725
2011-01-12,1285.96,0.009008
2011-01-13,1283.76,-0.001711
2011-01-14,1293.24,0.007385
2011-01-18,1295.02,0.001376
2011-01-19,1281.92,-0.010116
2011-01-20,1280.26,-0.001295
2011-01-21,1283.35,0.002414
2011-01-24,1290.84,0.005836
2011-01-25,1291.18,0.000263
2011-01-26,1296.63,0.004221
2011-01-27,1299.54,0.002244
2011-01-28,1276.34,-0.017852
2011-01-31,1286.12,0.007663
2011-02-01,1307.59,0.016694
2011-02-02,1304.03,-0.002723
2011-02-03,1307.10,0.002354
2011-02-04,1310.87,0.002884
2011-02-07,1319.05,0.006240
2011-02-08,1324.57,0.004185
2011-02-09,1320.88,-0.002786
2011-02-10,1321.87,0.000750
2011-02-11,1329.15,0.005507
2011-02-14,1332.32,0.002385
2011-02-15,1328.01,-0.003235
2011-02-16,1336.32,0.006257
2011-02-17,1340.43,0.003076
2011-02-18,1343.01,0.001925
2011-02-22,1315.44,-0.020529
2011-02-23,1307.40,-0.006112
2011-02-24,1306.10,-0.000994
2011-02-25,1319.88,0.010550
2011-02-28,1327.22,0.005561
2011-03-01,1306.33,-0.015740
2011-03-02,1308.44,0.001615
2011-03-03,1330.97,0.017219
2011-03-04,1321.15,-0.007378
2011-03-07,1310.13,-0.008341
2011-03-08,1321.82,0.008923
2011-03-09,1320.02,-0.001362
2011-03-10,1295.11,-0.018871
2011-03-11,1304.28,0.007080
2011-03-14,1296.39,-0.006049
2011-03-15,1281.87,-0.011200
2011-03-16,1256.88,-0.019495
2011-03-17,1273.72,0.013398
2011-03-18,1279.20,0.004302
2011-03-21,1298.38,0.014994
2011-03-22,1293.77,-0.003551
2011-03-23,1297.54,0.002914
2011-03-24,1309.66,0.009341
2011-03-25,1313.80,0.003161
2011-03-28,1310.19,-0.002748
2011-03-29,1319.44,0.007060
2011-03-30,1328.26,0.006685
2011-03-31,1325.83,-0.001829
2011-04-01,1332.41,0.004963
2011-04-04,1332.87,0.000345
2011-04-05,1332.63,-0.000180
2011-04-06,1335.54,0.002184
2011-04-07,1333.51,-0.001520
2011-04-08,1328.17,-0.004004
2011-04-11,1324.46,-0.002793
2011-04-12,1314.16,-0.007777
2011-04-13,1314.41,0.000190
2011-04-14,1314.52,0.000084
2011-04-15,1319.68,0.003925
2011-04-18,1305.14,-0.011018
2011-04-19,1312.62,0.005731
2011-04-20,1330.36,0.013515
2011-04-21,1337.38,0.005277
2011-04-25,1335.25,-0.001593
2011-04-26,1347.24,0.008980
2011-04-27,1355.66,0.006250
2011-04-28,1360.48,0.003555
2011-04-29,1363.61,0.002301
2011-05-02,1361.22,-0.001753
2011-05-03,1356.62,-0.003379
2011-05-04,1347.32,-0.006855
2011-05-05,1335.10,-0.009070
2011-05-06,1340.20,0.003820
2011-05-09,1346.29,0.004544
2011-05-10,1357.16,0.008074
2011-05-11,1342.08,-0.011111
2011-05-12,1348.65,0.004895
2011-05-13,1337.77,-0.008067
2011-05-16,1329.47,-0.006204
2011-05-17,1328.98,-0.000369
2011-05-18,1340.68,0.008804
2011-05-19,1343.60,0.002178
2011-05-20,1333.27,-0.007688
2011-05-23,1317.37,-0.011926
2011-05-24,1316.28,-0.000827
2011-05-25,1320.47,0.003183
2011-05-26,1325.69,0.003953
2011-05-27,1331.10,0.004081
2011-05-31,1345.20,0.010593
2011-06-01,1314.55,-0.022785
2011-06-02,1312.94,-0.001225
2011-06-03,1300.16,-0.009734
2011-06-06,1286.17,-0.010760
2011-06-07,1284.94,-0.000956
2011-06-08,1279.56,-0.004187
2011-06-09,1289.00,0.007378
2011-06-10,1270.98,-0.013980
2011-06-13,1271.83,0.000669
2011-06-14,1287.87,0.012612
2011-06-15,1265.42,-0.017432
2011-06-16,1267.64,0.001754
2011-06-17,1271.50,0.003045
2011-06-20,1278.36,0.005395
2011-06-21,1295.52,0.013423
2011-06-22,1287.14,-0.006468
2011-06-23,1283.50,-0.002828
2011-06-24,1268.45,-0.011726
2011-06-27,1280.10,0.009184
2011-06-28,1296.67,0.012944
2011-06-29,1307.41,0.008283
2011-06-30,1320.64,0.010119
2011-07-01,1339.67,0.014410
2011-07-05,1337.88,-0.001336
2011-07-06,1339.22,0.001002
2011-07-07,1353.22,0.010454
2011-07-08,1343.80,-0.006961
2011-07-11,1319.49,-0.018090
2011-07-12,1313.64,-0.004434
2011-07-13,1317.72,0.003106
2011-07-14,1308.87,-0.006716
2011-07-15,1316.14,0.005554
2011-07-18,1305.44,-0.008130
2011-07-19,1326.73,0.016309
2011-07-20,1325.84,-0.000671
2011-07-21,1343.80,0.013546
2011-07-22,1345.02,0.000908
2011-07-25,1337.43,-0.005643
2011-07-26,1331.94,-0.004105
2011-07-27,1304.89,-0.020309
2011-07-28,1300.67,-0.003234
2011-07-29,1292.28,-0.006451
2011-08-01,1286.94,-0.004132
2011-08-02,1254.05,-0.025557
2011-08-03,1260.34,0.005016
2011-08-04,1200.07,-0.047820
2011-08-05,1199.38,-0.000575
2011-08-08,1119.46,-0.066634
2011-08-09,1172.53,0.047407
2011-08-10,1120.76,-0.044152
2011-08-11,1172.64,0.046290
2011-08-12,1178.81,0.005262
2011-08-15,1204.49,0.021785
2011-08-16,1192.76,-0.009739
2011-08-17,1193.89,0.000947
2011-08-18,1140.65,-0.044594
2011-08-19,1123.53,-0.015009
2011-08-22,1123.82,0.000258
2011-08-23,1162.35,0.034285
2011-08-24,1177.60,0.013120
2011-08-25,1159.27,-0.015566
2011-08-26,1176.80,0.015122
2011-08-29,1210.08,0.028280
2011-08-30,1212.92,0.002347
2011-08-31,1218.89,0.004922
2011-09-01,1204.42,-0.011871
2011-09-02,1173.97,-0.025282
2011-09-06,1165.24,-0.007436
2011-09-07,1198.62,0.028646
2011-09-08,1185.90,-0.010612
2011-09-09,1154.23,-0.026705
2011-09-12,1162.27,0.006966
2011-09-13,1172.87,0.009120
2011-09-14,1188.68,0.013480
2011-09-15,1209.11,0.017187
2011-09-16,1216.01,0.005707
2011-09-19,1204.09,-0.009803
2011-09-20,1202.09,-0.001661
2011-09-21,1166.76,-0.029390
2011-09-22,1129.56,-0.031883
2011-09-23,1136.43,0.006082
2011-09-26,1162.95,0.023336
2011-09-27,1175.38,0.010688
2011-09-28,1151.06,-0.020691
2011-09-29,1160.40,0.008114
2011-09-30,1131.42,-0.024974
2011-10-03,1099.23,-0.028451
2011-10-04,1123.95,0.022488
2011-10-05,1144.03,0.017866
2011-10-06,1164.97,0.018304
2011-10-07,1155.46,-0.008163
2011-10-10,1194.89,0.034125
2011-10-11,1195.54,0.000544
2011-10-12,1207.25,0.009795
2011-10-13,1203.66,-0.002974
2011-10-14,1224.58,0.017380
2011-10-17,1200.86,-0.019370
2011-10-18,1225.38,0.020419
2011-10-19,1209.88,-0.012649
2011-10-20,1215.39,0.004554
2011-10-21,1238.25,0.018809
2011-10-24,1254.19,0.012873
2011-10-25,1229.05,-0.020045
2011-10-26,1242.00,0.010537
2011-10-27,1284.59,0.034291
2011-10-28,1285.09,0.000389
2011-10-31,1253.30,-0.024738
2011-11-01,1218.28,-0.027942
2011-11-02,1237.90,0.016105
2011-11-03,1261.15,0.018782
2011-11-04,1253.23,-0.006280
2011-11-07,1261.12,0.006296
2011-11-08,1275.92,0.011736
2011-11-09,1229.10,-0.036695
2011-11-10,1239.69,0.008616
2011-11-11,1263.85,0.019489
2011-11-14,1251.78,-0.009550
2011-11-15,1257.81,0.004817
2011-11-16,1236.91,-0.016616
2011-11-17,1216.13,-0.016800
2011-11-18,1215.65,-0.000395
2011-11-21,1192.98,-0.018648
2011-11-22,1188.04,-0.004141
2011-11-23,1161.79,-0.022095
2011-11-25,1158.67,-0.002686
2011-11-28,1192.55,0.029240
2011-11-29,1195.19,0.002214
2011-11-30,1246.96,0.043315
2011-12-01,1244.58,-0.001909
2011-12-02,1244.28,-0.000241
2011-12-05,1257.08,0.010287
2011-12-06,1258.47,0.001106
2011-12-07,1261.01,0.002018
2011-12-08,1234.35,-0.021142
2011-12-09,1255.19,0.016883
2011-12-12,1236.47,-0.014914
2011-12-13,1225.73,-0.008686
2011-12-14,1211.82,-0.011348
2011-12-15,1215.75,0.003243
2011-12-16,1219.66,0.003216
2011-12-19,1205.35,-0.011733
2011-12-20,1241.30,0.029825
2011-12-21,1243.72,0.001950
2011-12-22,1254.00,0.008266
2011-12-23,1265.33,0.009035
2011-12-27,1265.43,0.000079
2011-12-28,1249.64,-0.012478
2011-12-29,1263.02,0.010707
2011-12-30,1257.60,-0.004291
2012-01-03,1277.06,0.015474
2012-01-04,1277.30,0.000188
2012-01-05,1281.06,0.002944
2012-01-06,1277.81,-0.002537
2012-01-09,1280.70,0.002262
2012-01-10,1292.08,0.008886
2012-01-11,1292.48,0.000310
2012-01-12,1295.50,0.002337
2012-01-13,1289.09,-0.004948
2012-01-17,1293.67,0.003553
2012-01-18,1308.04,0.011108
2012-01-19,1314.50,0.004939
2012-01-20,1315.38,0.000669
2012-01-23,1316.00,0.000471
2012-01-24,1314.65,-0.001026
2012-01-25,1326.05,0.008672
2012-01-26,1318.43,-0.005746
2012-01-27,1316.33,-0.001593
2012-01-30,1313.01,-0.002522
2012-01-31,1312.41,-0.000457
2012-02-01,1324.09,0.008900
2012-02-02,1325.54,0.001095
2012-02-03,1344.90,0.014605
2012-02-06,1344.33,-0.000424
2012-02-07,1347.05,0.002023
2012-02-08,1349.96,0.002160
2012-02-09,1351.95,0.001474
2012-02-10,1342.64,-0.006886
2012-02-13,1351.77,0.006800
2012-02-14,1350.50,-0.000940
2012-02-15,1343.23,-0.005383
2012-02-16,1358.04,0.011026
2012-02-17,1361.23,0.002349
2012-02-21,1362.21,0.000720
2012-02-22,1357.66,-0.003340
2012-02-23,1363.46,0.004272
2012-02-24,1365.74,0.001672
2012-02-27,1367.59,0.001355
2012-02-28,1372.18,0.003356
2012-02-29,1365.68,-0.004737
2012-03-01,1374.09,0.006158
2012-03-02,1369.63,-0.003246
2012-03-05,1364.33,-0.003870
2012-03-06,1343.36,-0.015370
2012-03-07,1352.63,0.006901
2012-03-08,1365.91,0.009818
2012-03-09,1370.87,0.003631
2012-03-12,1371.09,0.000160
2012-03-13,1395.95,0.018132
2012-03-14,1394.28,-0.001196
2012-03-15,1402.60,0.005967
2012-03-16,1404.17,0.001119
2012-03-19,1409.75,0.003974
2012-03-20,1405.52,-0.003001
2012-03-21,1402.89,-0.001871
2012-03-22,1392.78,-0.007207
2012-03-23,1397.11,0.003109
2012-03-26,1416.51,0.013886
2012-03-27,1412.52,-0.002817
2012-03-28,1405.54,-0.004942
2012-03-29,1403.28,-0.001608
2012-03-30,1408.47,0.003698
2012-04-02,1419.04,0.007505
2012-04-03,1413.38,-0.003989
2012-04-04,1398.96,-0.010202
2012-04-05,1398.08,-0.000629
2012-04-09,1382.20,-0.011358
2012-04-10,1358.59,-0.017081
